2016-11-21 20:19:36,408 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:36,409 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:19:36,415 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:36,418 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:19:43,943 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:43,944 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:19:43,945 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:43,946 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:20:25,971 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:20:25,972 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:20:25,979 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:20:25,979 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:20:37,739 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:20:37,740 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:20:37,748 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:20:37,748 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:21:38,620 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:21:38,621 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:21:38,622 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:21:38,623 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:21:44,472 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:21:44,473 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:21:44,474 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:21:44,474 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:39:29,227 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:39:29,229 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:39:29,230 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:39:29,231 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:39:39,901 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:39:39,901 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
